row_id,base_pair_index,image_filename,payload_index,payload_fingerprint,condition,attacked_height,attacked_width,dwt_subband_height,dwt_subband_width,classical_ber,cnn_ber,cnn_mean_probability,cnn_mean_confidence
436,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,clean,512,512,128,128,0.0546875,0.0,0.5217663049697876,0.8667595982551575
437,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,mild,494,512,124,128,0.4765625,0.4921875,0.3092513084411621,0.7170129418373108
438,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,moderate,447,509,112,128,0.4453125,0.4375,0.3716305196285248,0.6991058588027954
439,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,severe,389,505,98,127,0.453125,0.4140625,0.3855218291282654,0.6842638850212097
440,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,clean,512,512,128,128,0.0,0.0,0.5010937452316284,0.8661449551582336
441,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,mild,494,512,124,128,0.4921875,0.4765625,0.3334808051586151,0.7255650758743286
442,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,moderate,447,509,112,128,0.4453125,0.4609375,0.32048213481903076,0.6793508529663086
443,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,severe,389,505,98,127,0.5,0.53125,0.3548377454280853,0.7092445492744446
444,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,clean,512,512,128,128,0.0,0.0,0.5054419040679932,0.8680745363235474
445,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,mild,494,512,124,128,0.4609375,0.4921875,0.33020663261413574,0.7321134209632874
446,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,moderate,447,509,112,128,0.5078125,0.4765625,0.3189137578010559,0.6793173551559448
447,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,severe,389,505,98,127,0.515625,0.53125,0.35498982667922974,0.7089403867721558
448,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,clean,512,512,128,128,0.0,0.0,0.525698184967041,0.8815855979919434
449,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,mild,494,512,124,128,0.4296875,0.4375,0.33124032616615295,0.7465388178825378
450,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,moderate,447,509,112,128,0.4921875,0.4609375,0.31666260957717896,0.7284517884254456
451,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,severe,389,505,98,127,0.484375,0.4765625,0.3018859624862671,0.7086932063102722
452,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,clean,512,512,128,128,0.0,0.0,0.5169636011123657,0.8808215856552124
453,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,mild,494,512,124,128,0.515625,0.5234375,0.33124032616615295,0.7465388178825378
454,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,moderate,447,509,112,128,0.4375,0.4140625,0.3181244134902954,0.7224521636962891
455,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,severe,389,505,98,127,0.53125,0.5078125,0.3006283938884735,0.7073420286178589
456,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,clean,512,512,128,128,0.0,0.0,0.5056158304214478,0.8867402672767639
457,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,mild,494,512,124,128,0.53125,0.546875,0.4031149446964264,0.6469509601593018
458,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,moderate,447,509,112,128,0.484375,0.4765625,0.4475123882293701,0.6676855087280273
459,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,severe,389,505,98,127,0.46875,0.46875,0.46559756994247437,0.6799858808517456
460,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,clean,512,512,128,128,0.0,0.0,0.6115409135818481,0.9027105569839478
461,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,mild,494,512,124,128,0.5234375,0.5078125,0.4031149446964264,0.6469509601593018
462,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,moderate,447,509,112,128,0.5703125,0.5078125,0.45184850692749023,0.6650464534759521
463,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,severe,389,505,98,127,0.546875,0.5234375,0.4669211506843567,0.6826329827308655
464,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,clean,512,512,128,128,0.1796875,0.0,0.5392358899116516,0.8599737882614136
465,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,mild,494,512,124,128,0.5625,0.5390625,0.31812718510627747,0.7512334585189819
466,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,moderate,447,509,112,128,0.5859375,0.515625,0.25788789987564087,0.7171084880828857
467,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,severe,389,505,98,127,0.546875,0.546875,0.32168492674827576,0.7461621761322021
468,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,clean,512,512,128,128,0.140625,0.0,0.5092419981956482,0.8530292510986328
469,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,mild,494,512,124,128,0.46875,0.4609375,0.31473517417907715,0.7444901466369629
470,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,moderate,447,509,112,128,0.4765625,0.5,0.25536879897117615,0.7184159755706787
471,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,severe,389,505,98,127,0.5234375,0.5078125,0.32168492674827576,0.7461621761322021
472,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,clean,512,512,128,128,0.0,0.0,0.5275192260742188,0.8734896779060364
473,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,mild,494,512,124,128,0.484375,0.5,0.2675725519657135,0.7481049299240112
474,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,moderate,447,509,112,128,0.5,0.484375,0.22977444529533386,0.7471417784690857
475,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,severe,389,505,98,127,0.5,0.4921875,0.2749837636947632,0.7454070448875427
476,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,clean,512,512,128,128,0.0,0.0,0.5067101120948792,0.8659653663635254
477,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,mild,494,512,124,128,0.5078125,0.5390625,0.2675725519657135,0.7481049299240112
478,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,moderate,447,509,112,128,0.4921875,0.5078125,0.23050463199615479,0.7479617595672607
479,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,severe,389,505,98,127,0.4296875,0.453125,0.27508509159088135,0.7452043294906616
480,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,clean,512,512,128,128,0.0,0.0,0.5398790240287781,0.8779112100601196
481,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,mild,494,512,124,128,0.4921875,0.4609375,0.3125665783882141,0.6727659106254578
482,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,moderate,447,509,112,128,0.4296875,0.46875,0.37749183177948,0.7006181478500366
483,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,severe,389,505,98,127,0.546875,0.5625,0.31556203961372375,0.6989808082580566
484,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,clean,512,512,128,128,0.0,0.0,0.5638296604156494,0.8837044835090637
485,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,mild,494,512,124,128,0.53125,0.546875,0.3125665783882141,0.6727659106254578
486,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,moderate,447,509,112,128,0.53125,0.5390625,0.37749183177948,0.7006181478500366
487,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,severe,389,505,98,127,0.5546875,0.5234375,0.31649690866470337,0.6971111297607422
488,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,clean,512,512,128,128,0.265625,0.0,0.5689663887023926,0.8448667526245117
489,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,mild,494,512,124,128,0.5859375,0.6015625,0.23412925004959106,0.7634236812591553
490,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,moderate,447,509,112,128,0.515625,0.515625,0.15387490391731262,0.7654007077217102
491,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,severe,389,505,98,127,0.5390625,0.53125,0.2808769643306732,0.7950535416603088
492,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,clean,512,512,128,128,0.28125,0.0,0.525708019733429,0.8421891331672668
493,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,mild,494,512,124,128,0.5234375,0.5390625,0.2330656349658966,0.7655508518218994
494,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,moderate,447,509,112,128,0.515625,0.515625,0.15403500199317932,0.7650805115699768
495,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,severe,389,505,98,127,0.5546875,0.5625,0.28067266941070557,0.7954621315002441
496,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,clean,512,512,128,128,0.3671875,0.0,0.4476003646850586,0.8268730044364929
497,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,mild,494,512,124,128,0.4140625,0.4140625,0.14010052382946014,0.8009741306304932
498,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,moderate,447,509,112,128,0.4296875,0.4296875,0.15239426493644714,0.7964802384376526
499,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,severe,389,505,98,127,0.4140625,0.4140625,0.15480518341064453,0.8104811310768127
500,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,clean,512,512,128,128,0.40625,0.0,0.5084707736968994,0.8353711366653442
501,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,mild,494,512,124,128,0.484375,0.484375,0.1396283060312271,0.8019185662269592
502,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,moderate,447,509,112,128,0.515625,0.5,0.15171977877616882,0.7978292107582092
503,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,severe,389,505,98,127,0.515625,0.515625,0.15500947833061218,0.8100725412368774
504,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,clean,512,512,128,128,0.28125,0.0,0.4406176805496216,0.8373899459838867
505,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,mild,494,512,124,128,0.4140625,0.40625,0.21673500537872314,0.7514185905456543
506,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,moderate,447,509,112,128,0.4140625,0.4140625,0.17291268706321716,0.7938517928123474
507,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,severe,389,505,98,127,0.4375,0.453125,0.2105722427368164,0.7827041149139404
508,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,clean,512,512,128,128,0.328125,0.0,0.4870551824569702,0.8407981395721436
509,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,mild,494,512,124,128,0.46875,0.4765625,0.21707752346992493,0.7508893013000488
510,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,moderate,447,509,112,128,0.4375,0.4375,0.1757853627204895,0.7881064414978027
511,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,severe,389,505,98,127,0.4765625,0.4765625,0.21077653765678406,0.7822955250740051
512,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,clean,512,512,128,128,0.296875,0.0,0.5091970562934875,0.8427098989486694
513,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,mild,494,512,124,128,0.4921875,0.5078125,0.1711348593235016,0.7551805973052979
514,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,moderate,447,509,112,128,0.515625,0.5078125,0.16479797661304474,0.7927624583244324
515,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,severe,389,505,98,127,0.453125,0.4453125,0.1698906123638153,0.7891314029693604
516,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,clean,512,512,128,128,0.4140625,0.0,0.5844414234161377,0.8406264781951904
517,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,mild,494,512,124,128,0.5703125,0.5546875,0.1711348593235016,0.7551805973052979
518,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,moderate,447,509,112,128,0.5546875,0.546875,0.16965089738368988,0.7897940874099731
519,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,severe,389,505,98,127,0.578125,0.5859375,0.16968634724617004,0.7895399332046509
520,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,clean,512,512,128,128,0.0,0.0,0.5124098658561707,0.8785563707351685
521,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,mild,494,512,124,128,0.4375,0.4453125,0.15341903269290924,0.7910518050193787
522,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,moderate,447,509,112,128,0.453125,0.4609375,0.17736710608005524,0.7850478291511536
523,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,severe,389,505,98,127,0.4609375,0.4765625,0.16540688276290894,0.7733134031295776
524,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,clean,512,512,128,128,0.0,0.0,0.5355913043022156,0.8838154077529907
525,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,mild,494,512,124,128,0.5078125,0.5,0.15655076503753662,0.7847883701324463
526,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,moderate,447,509,112,128,0.5078125,0.5,0.17704690992832184,0.7856882214546204
527,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,severe,389,505,98,127,0.546875,0.53125,0.16540688276290894,0.7733134031295776
528,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,clean,512,512,128,128,0.0,0.0,0.5187165141105652,0.8920438289642334
529,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,mild,494,512,124,128,0.5,0.5,0.18469342589378357,0.795786440372467
530,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,moderate,447,509,112,128,0.5,0.4921875,0.1305292844772339,0.7917135953903198
531,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,severe,389,505,98,127,0.5078125,0.5078125,0.2053830623626709,0.7825262546539307
532,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,clean,512,512,128,128,0.0,0.0,0.5126005411148071,0.8875128030776978
533,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,mild,494,512,124,128,0.5390625,0.5234375,0.18796759843826294,0.7892380952835083
534,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,moderate,447,509,112,128,0.4765625,0.4765625,0.13410013914108276,0.7869197130203247
535,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,severe,389,505,98,127,0.515625,0.515625,0.2055439054965973,0.7822046279907227
536,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,clean,512,512,128,128,0.1484375,0.0,0.5292911529541016,0.8424887657165527
537,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,mild,494,512,124,128,0.5078125,0.515625,0.2700608968734741,0.7314140796661377
538,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,moderate,447,509,112,128,0.515625,0.4921875,0.288370281457901,0.7286077737808228
539,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,severe,389,505,98,127,0.484375,0.484375,0.23872219026088715,0.7489156723022461
540,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,clean,512,512,128,128,0.15625,0.0,0.443642258644104,0.837415337562561
541,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,mild,494,512,124,128,0.4765625,0.453125,0.2700608968734741,0.7314140796661377
542,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,moderate,447,509,112,128,0.484375,0.484375,0.29167571663856506,0.722370982170105
543,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,severe,389,505,98,127,0.453125,0.46875,0.23872219026088715,0.7489156723022461
544,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,clean,512,512,128,128,0.21875,0.0,0.44291478395462036,0.846725344657898
545,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,mild,494,512,124,128,0.453125,0.4375,0.22130805253982544,0.738736629486084
546,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,moderate,447,509,112,128,0.4453125,0.453125,0.23253029584884644,0.7655715942382812
547,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,severe,389,505,98,127,0.5078125,0.5234375,0.3027792274951935,0.729927659034729
548,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,clean,512,512,128,128,0.3359375,0.0,0.5528064370155334,0.8544573783874512
549,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,mild,494,512,124,128,0.5234375,0.5390625,0.221004456281662,0.7393438816070557
550,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,moderate,447,509,112,128,0.5625,0.5859375,0.23246243596076965,0.7636972069740295
551,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,severe,389,505,98,127,0.53125,0.515625,0.30257493257522583,0.7303362488746643
552,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,clean,512,512,128,128,0.0,0.0,0.5688505172729492,0.8709214925765991
553,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,mild,494,512,124,128,0.5234375,0.53125,0.48494991660118103,0.687894880771637
554,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,moderate,447,509,112,128,0.4375,0.4453125,0.5096750259399414,0.664212703704834
555,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,severe,389,505,98,127,0.4921875,0.46875,0.4862397313117981,0.6767839193344116
556,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,clean,512,512,128,128,0.0,0.0,0.5106817483901978,0.8701961040496826
557,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,mild,494,512,124,128,0.53125,0.5234375,0.48494991660118103,0.687894880771637
558,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,moderate,447,509,112,128,0.5078125,0.4609375,0.5065776109695435,0.6712654232978821
559,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,severe,389,505,98,127,0.46875,0.4453125,0.4860633909702301,0.6764311790466309
560,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,clean,512,512,128,128,0.0,0.0,0.5062849521636963,0.8765429854393005
561,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,mild,494,512,124,128,0.53125,0.5078125,0.5255732536315918,0.7260221242904663
562,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,moderate,447,509,112,128,0.5234375,0.546875,0.5098922252655029,0.7115733027458191
563,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,severe,389,505,98,127,0.4140625,0.4375,0.47622916102409363,0.6776623725891113
564,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,clean,512,512,128,128,0.0,0.0,0.5279058218002319,0.8793530464172363
565,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,mild,494,512,124,128,0.5078125,0.5390625,0.5212904810905457,0.7217089533805847
566,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,moderate,447,509,112,128,0.4921875,0.5078125,0.5103745460510254,0.7001204490661621
567,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,severe,389,505,98,127,0.390625,0.4140625,0.47616735100746155,0.6777859926223755
568,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,clean,512,512,128,128,0.0,0.0,0.6509095430374146,0.8978732824325562
569,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,mild,494,512,124,128,0.5703125,0.5546875,0.27067315578460693,0.7519202828407288
570,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,moderate,447,509,112,128,0.515625,0.4921875,0.29003989696502686,0.7148634791374207
571,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,severe,389,505,98,127,0.5859375,0.5703125,0.3132447898387909,0.7116764187812805
572,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,clean,512,512,128,128,0.0,0.0,0.5194661617279053,0.8840782046318054
573,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,mild,494,512,124,128,0.5,0.5,0.2739473581314087,0.74537193775177
574,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,moderate,447,509,112,128,0.484375,0.4765625,0.29528579115867615,0.7181666493415833
575,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,severe,389,505,98,127,0.484375,0.484375,0.3132447898387909,0.7116764187812805
576,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,clean,512,512,128,128,0.015625,0.0,0.5983911752700806,0.8827328085899353
577,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,mild,494,512,124,128,0.546875,0.5390625,0.39596855640411377,0.6817432641983032
578,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,moderate,447,509,112,128,0.5390625,0.5625,0.43377819657325745,0.7173582315444946
579,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,severe,389,505,98,127,0.578125,0.5625,0.3989276885986328,0.7270451784133911
580,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,clean,512,512,128,128,0.0,0.0,0.48869460821151733,0.8681727647781372
581,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,mild,494,512,124,128,0.484375,0.5078125,0.3960834741592407,0.6815134286880493
582,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,moderate,447,509,112,128,0.4921875,0.5078125,0.43101030588150024,0.7126097679138184
