delta,base_pair_index,image_filename,payload_index,payload_fingerprint,psnr_rgb_db,ssim_rgb
24,174,5243630.png,0,8c6dc456942a81d01edb8e694a13e0aaa2ba2581a5c14c9d72d523663e2632c1,56.60315272530913,0.9993213974403657
24,175,5243630.png,1,f0a6ac74d84e4fe27b773494d524df1284ad6d82a09585ed12e6e7f2a7bfcb73,56.76634723944909,0.9993644410895112
24,176,5243659.png,0,1ff30bc271fbabbcde5f457aaae993ff2760f7beb65205ab4080a8327dd7b023,52.635656134075155,0.9986203332476952
24,177,5243659.png,1,a1e6e5f0ff24972a5f187da0670d377732418bf947f2ceae7f10e91599e3ed46,52.695336225928706,0.9986651135547179
24,178,5243661.png,0,cbfab41a841a96c6fa05a37552704376bcb7038ed736396f5c0c135a7ab60b46,51.92886231182766,0.9987388932517712
24,179,5243661.png,1,31565563fcae70c445c342cd84d1ced1ec9fa7e12d2cfd819416e889eecd81ba,51.9542403458808,0.9987721279465706
24,180,5243786.png,0,fc953cd46ba58b5b3578fe3d9b0d1dc2879ebfbffa43f56916d7d8a4c3963a14,54.39072182080321,0.9987658031464562
24,181,5243786.png,1,4a5d5f1b497ebe6483a178081e5e174924d48f3bd64b2f3dcdcfcd387ceaa4d5,54.314441187716724,0.9987059402764024
24,182,5243979.png,0,923bf9e943866e17759d889a5e3eff852ed07c156c523e3c91b03bac0b5e0346,53.848070688587825,0.9984278958193437
24,183,5243979.png,1,a9a75b64ec04dd72ff4cca4a7398cf72f53e6e69b02b6d3111e47579bfb21759,53.81306991402063,0.9984229857356023
24,184,5243980.png,0,469350c10f145c72ae07370d9da9531442fca3702e05af5958f5cfb510ae3c2b,56.5804864528,0.999389062487115
24,185,5243980.png,1,919e78586bb34227097f9c1cfb5acf3e251d5e00e3fda51861d2866aba1ba631,56.64370353747485,0.9994042156115895
24,186,5243987.png,0,7b0b86bfe9dbf69b035173f798b6a24d8773509cf1b868341289a24309a3d702,56.0059612857323,0.9993527136953952
24,187,5243987.png,1,20482c37ec86c7504257b1ed85091a914114db73d5eaf45481c0b158c40dff06,55.94103869366043,0.9993563553440382
24,188,5244225.png,0,ad373ecf2b4775c3e7805f3d56fffc37d335d51750ba9011475cb6d5bab1f4b0,53.704424544032506,0.9981292430038695
24,189,5244225.png,1,b709b5e1f6b30218b9df19f9d9e363d299461c5ade9b1cce8b74410f2d4a30f5,53.61454465822236,0.9980768551487618
24,190,5244243.png,0,ae5557a72c3fcf790ce405d4c7034b83149eb1943b43cf22803671f77218324f,58.546724482666676,0.9996719950875786
24,191,5244243.png,1,e35898da08079b5150228184f64e336f43db760740d512674a97138287409a34,58.43436163322983,0.9996407718177883
24,192,5244420.png,0,a5957080b055275414938f0762ac81c983a5cc4bbf6e7b2ae3e069122d5450cf,53.37884405410164,0.9989171917085663
24,193,5244420.png,1,26ba1b2d328c4de528ebb6f867d840daeff5c6d7a598cf8ba9b4d0fc1797778b,53.40638825103441,0.99891711159904
24,194,5244484.png,0,514e64d4a0c9e78851bb4fc0b14bfe21c73489cdbb30232a059dd8e0fb3b9079,58.288145818691405,0.9996104214319538
24,195,5244484.png,1,5e5c84bcac984a9e0cecf3b85202901b2a5db2751ca47723209d20b69481d51f,58.57397561730346,0.9996479516816569
24,196,5244485.png,0,dcc8353b5a696bcf5c05fe7122d70432997576466e27e0dea35eaea5b6557963,52.85644824300741,0.9978667755846171
24,197,5244485.png,1,71b6d996332a70f136e2effe9200fa3288897fdf7140b734065369d0f0a91e7d,52.84359790416549,0.9978288307184879
24,198,5244492.png,0,62b90f722fec5ce864a87b34bd50e3211905b78394be8a24a4bc93c1b320574d,56.15519533641682,0.9993532919044799
24,199,5244492.png,1,64d5c0f0fec815d965a4871925c01f862922b1b682929853040ad379080a7053,56.17877095383306,0.9993355962144864
32,0,5233540.png,0,bad6366e8f83df4d68b7418183787a2527d66929e81f8a968f5357607d8890cd,59.870792835411315,0.9995609996455629
32,1,5233540.png,1,d67d3e800bfbc2b70221bd798f679a95f90eee7295f55b6a24e47f21ded45f55,60.79372719175726,0.9996390027047758
32,2,5233654.png,0,b0d9826d06721939096f6dea3e61f2b55902fea04d3eb3a260495ceb8f127fc5,55.19380380381013,0.9990093686811923
32,3,5233654.png,1,57136fba8284d589b716664175e5165e5d38b77b6d73d40d0f85e327f1b455e6,55.19939565741766,0.9989831427545095
32,4,5233837.png,0,bb569bfd73c3e6ee2d84cc970f4ff5c882cf5612c49bc2a371224af1bb819ce9,54.643901847088536,0.998544990673771
32,5,5233837.png,1,47e11f6d892502097da7c1f1b2501b0885a6556d80cfb8884c65e9ecebffbf22,54.70836038041079,0.9986314831057012
32,6,5233987.png,0,5de5e59c62e96c80f3ab33967f5e386a8844879a984061f2f9a3a9f6571c441c,51.43221924007646,0.9970413685299354
32,7,5233987.png,1,562ad2f2109cae3619543092025635e1e62165029cd1d988637f4f895bf445be,51.51959165308163,0.9971518103831262
32,8,5233992.png,0,eb9e572d2bbbfe7774b6733206b3a62fbee85473a19531b2c3065bfc327d639f,52.12031858611389,0.9980072148550194
32,9,5233992.png,1,6334e0585d4527ba31e4cb2387bf040a7d95da486545bd4fb064b50c4da92f11,52.098426721064754,0.9979664882876246
32,10,5233997.png,0,3d21315e3a262473d99866ce2b403f5cb7cbd121aced9e0d45ab436e4eb44ae1,52.21741818914731,0.9978615563517396
32,11,5233997.png,1,856c00c660e07dd3261494490bf5e0ea19fe0fd757b50c67cab357a3be12b162,52.30483919264056,0.9979855403644069
32,12,5234033.png,0,c47d135ea75bfce02c57f551080bada0deb20335f9f7f9acd88a66e2cb92fd6e,53.56443223004867,0.9987028050356798
32,13,5234033.png,1,a9b4a7244b9eb4a3b7ff880e398b7899f9be3b42c51ef2efa7de8a6271a5ec75,53.45814440213331,0.9985917350319671
32,14,5234037.png,0,52dd3a51cd82923d422e7d9cf8228a2408d2f3081eb5b7907a4b96cbf4f1736a,54.45436937251938,0.9987858479051903
32,15,5234037.png,1,ec3b3a162cb55298a0748ce072d60af383b06f6caef79c2a85b8ef3850ab739e,54.29489926458377,0.998693205421381
32,16,5234084.png,0,52eab2067cd8aac83f6f9190cd91e1e8e84c6c4941c380a8a7865d79d265d84f,56.346788201198166,0.9990335571238645
32,17,5234084.png,1,ef03b0755ff2406f5349ffdcb61648049d41ec04d1e18d52bc8970b377ce233f,56.283026601793786,0.9990203369973946
32,18,5234162.png,0,1031e9c762cce5b22d17a94a0b71154c085314df4140707eafb6fe33a0127ff1,53.802763070106835,0.9983237160597177
32,19,5234162.png,1,631a7ba0a6bc92cc280a958afb02376cc57fcedb92d3b199977fa6ff3f9da379,53.68483872219908,0.998243211061047
32,20,5234215.png,0,5027e7d734951cca4a78d5f782c0e46a1177c584161e936e0a49a3fa2f560684,54.838486542479956,0.9994061519205147
32,21,5234215.png,1,96d42af75d4630341392893b7c991c6c3603ec84d82dff5a215f28efeb1138d9,54.800897099329234,0.9993918989025369
32,22,5234269.png,0,395c5bbb903ea600104109c8d07b5741213a6263ae128c5cf4c12ef152832960,56.67301477385209,0.9994219062257326
32,23,5234269.png,1,240e85a318bbb21ef61df6b29067417b5580328ed60429b547bc378548388108,56.741973013059976,0.9994617560452085
32,24,5234270.png,0,2af8f5c434c8164ec62f107ad7959fe0e34858e7a0ac66e27997cfde25961d6e,54.503317563755125,0.9993332895958026
32,25,5234270.png,1,a8b27f29fe3a45c4455b90a0ceec637986b6bc2fce9c9264f7aef4be3c30436c,54.45986785177439,0.9992962626552533
32,26,5234273.png,0,6f70ce33d61a0e22d0f7524525c6741a03b3fb7f674a530b1c2e9ca87a588557,56.15431942836237,0.9993895571716004
32,27,5234273.png,1,6559cb22ad82d0a4a3b71e5ba1777e187d35959f2d0c2526c0b80dc13e560f5c,56.306147346399015,0.9994290783461381
32,28,5234277.png,0,34fce9703cd5f6a01091bb5f9f4cc1f7480ebc467bf66971f05936091f414692,56.47172206734866,0.9993422669140258
32,29,5234277.png,1,ef454f8b5c1fa9c1332daf30a4028a186d8bda3c58495ddc6c2f55937bff98af,56.65666263807601,0.9994246702727153
32,30,5234313.png,0,27dfba357383295b28718e4953d603bc21fcdbfcbaddef5689340cbb1cc76d1d,56.90982197323443,0.9992186880960733
32,31,5234313.png,1,990d7fc0aba5120fdcd3ee0f57955dd6c134f4baa7a5511618d264062329c81b,57.09206481424233,0.9992956614309998
32,32,5234366.png,0,9457c8bff17f7d8f6d8c46a5596b4f51c82a8d83208e82593f0d7ee115ebab79,59.004292635652426,0.9994241354056589
32,33,5234366.png,1,b8b69aa977e0b5312ccc850be78cc433d7bc2a1eec5b248e68f13d4c1edc3427,59.34458204783518,0.9994694459028759
32,34,5234368.png,0,f3b58a2cfa56ddb41db2c25ffb593c7a315ae15a6de73c4dfa5cb2b0e8f5727f,55.37012159353885,0.9994785282010342
32,35,5234368.png,1,447d07d94a8ace917e6330943bc6a0ea0af48786a64e0ba3d1840da7821ec895,55.18479892515623,0.999384426082206
32,36,5234369.png,0,946378672bde909bd113743a71b46727d6b63e0086834f7f73305573fcc3cc89,56.01243264926979,0.9994729702393982
32,37,5234369.png,1,40949fcec71509578930a1565ec61eae2d1d51fb2df9aca65c77fe80d89999e5,55.995444734117505,0.999433670288751
32,38,5234370.png,0,431823646792ea801a7c83efd429fa3bfade45661586a1c95c8ee5e74308bb88,57.42717197551802,0.9995685786933323
32,39,5234370.png,1,96aecb1b0e35c4ce8af32036b5ea3846d5327178c3eaffbd56a577a7024b70c6,57.265834167497914,0.9995140189268436
32,40,5234371.png,0,db16897b4aa7b8a8a4fd05985d094d978b24c8da0b792598dfaa57f3a2c0b8e9,58.01991797077206,0.9994784278094099
32,41,5234371.png,1,c66ff019326b7cca3b8e7bb6b55065311017cc1ffd03dbcfc647191a467f987e,58.181193478174514,0.999538412138883
32,42,5234372.png,0,3d5143201c8903d1b63038ee680d8e7d78a6898300ad12f0732574e65d5741ca,57.93938409473127,0.9994390953660796
32,43,5234372.png,1,d1b1216edb6a1ad65b3c97f7d6100371643614aa0da9c32b07706bd1b4dffa0a,57.91493425041875,0.9994315726541774
32,44,5234373.png,0,91940efdb8e50dda66ad5af343fc6e5bce8fcc1f371e77170e1fd49f6fb0817c,59.60398433051685,0.9995423739258498
32,45,5234373.png,1,624dc1a50a80bb7ff86bf4cddd9a65ed97c2869d2b965b9d35cdebf0b7dd531b,59.22416103149164,0.9994472379295208
32,46,5234374.png,0,f7d3b999f5b1593a618fb060849a474e5d29acbdabbe3d7c5a64885457e1e63f,59.66566494315557,0.9994128492739104
32,47,5234374.png,1,31ac56b53eff50b8af32a21b7594bb14d3a2be94f9088ce8f4f4057e9ccb3a53,60.14830008733634,0.9995243131750834
32,48,5234375.png,0,ad7a47636c91f6d9441da593bd2f47fa66a541e07ac1949689fc3d722ceb9109,52.8353838080624,0.9991160228227068
32,49,5234375.png,1,a199420e71da194996031a89ac2677baea331344f7226d130c846e51a47f116f,52.90327543192649,0.9991561833231946
32,50,5235108.png,0,dc847af0a17d34357728b33daca031fb5beffce01422bac56bc8a494026a2f4b,53.65419614320502,0.9980937818520964
32,51,5235108.png,1,f7b3b2d0a70b247c78f5b2d14bb8708bb0171a33651dcb092856e3d6bcaa7b1c,53.594678963927564,0.9980334601622527
32,52,5235401.png,0,4150a45e8c19f4e70827f10b3ec878a432402d2166385b0d03eba34733220f52,58.51837515018245,0.9996649936856185
32,53,5235401.png,1,32042fb87d42fcb6a5b963b720555bd63999675f862619d6ac84b33882d91bb6,58.11075966164046,0.9995468352995096
32,54,5235405.png,0,7dd67fe191d2a4edf713500af45096f1c315f456e561257597850a075e7c2d39,56.05108832329493,0.9994444082499125
32,55,5235405.png,1,f00f377ce316883061272ea6cd1b370b1dc7a4b6f39ec66cbd684f811f302f96,55.88167606333385,0.9993736787975908
32,56,5235420.png,0,8a35c1e8e1c8a3f726ebe79a3d61d273a8e381029cab29a3233f4783ae5fef0a,55.196444284678165,0.9992560535581911
32,57,5235420.png,1,031247de08494eff491a20f2924f8c80d98d498231dcd98cfd3f48b9f9c587da,55.18208149417841,0.9992301629178283
32,58,5235474.png,0,6eb9462e6101a63767a8f2ea9eb41d6e0cba4f6c610ff2ce2851614e687f6c60,55.40188076652683,0.999031941655996
32,59,5235474.png,1,e982dd16344d839aef885b2e5098704e829a733a886143c3e992ccf67b3ffb7d,55.29908420180118,0.9989171040393053
32,60,5236242.png,0,3c4ae95b5e8046bc242dc9f64b7a816c2902c5018efa14274976ce1dca8d3661,53.145421009417944,0.9985718387014219
32,61,5236242.png,1,55fe853bea1005277c5e21b370a53cf77f474e7458f441bef7d63d8f6455375a,53.26547929785449,0.998634992431171
32,62,5236261.png,0,8e694dcf543849fdf63e81bc4778186c0abb178b315f728ab82883ed64fff6dc,52.9070886250281,0.9984049594337993
32,63,5236261.png,1,a89f61e169e91da083648a228d3e149475db75e05d935ea5151283c13cd66a2a,52.87361395776347,0.9984222420417784
32,64,5236424.png,0,3aa9b58e9d7feb21bfec8d2c621e903db8ffd9dfde7f9cdf0687e351c46f3d74,56.28082587957487,0.9995320442260516
32,65,5236424.png,1,c1796d89164ec77fde28067e8b11ca365323a00062ec501e1cce7bfcd12ec313,56.08909023487268,0.999497898446643
32,66,5236602.png,0,51fed358940ce5971e1908516007a37b1ba1c2e23d574da0e0f72ffaad062c22,51.85268216010486,0.9970933613274191
32,67,5236602.png,1,6368d68729754069714488eb929c5200226d9d569b4a7f724de343cd3b2b8b62,51.847532854292034,0.9970628298917391
32,68,5237268.png,0,0bda64e37d6ab586a57591ab7b47963e6f18d3fc2591b94631873abdd0694136,57.105955839608825,0.999336048418561
32,69,5237268.png,1,c326409afc885a947df984d48437d7ae4e76cdcfaf251f1dc51642cde3009775,57.32832038122623,0.9993981539090598
32,70,5237579.png,0,5b2c973956706f249b209d8fb67d76c4082ffb0b2ba184a6d51721fa34b98f8c,54.4918588207189,0.9986306343046647
32,71,5237579.png,1,504120a2b90911eccd45721c5c9f3cac59e2ee0655fc2537250057fc1d88fa0f,54.47678609210432,0.9985961610150662
32,72,5237580.png,0,b5b5347f510052a2e11a8b3654f67cac29331891b1f14d51db7636f234470d45,54.58014222049033,0.9988997063379634
32,73,5237580.png,1,bf02af43e7982e510796f24804f1efc059a89f554e3e71ae77be8a4375b32bc4,54.607486424918854,0.9989359269878548
32,74,5237785.png,0,518c1a6c576a712c30b719bf7cf0f27cbb9e3dbe52b701ac2d51270a7ef8240a,51.71818390279278,0.9984521476890286
32,75,5237785.png,1,0aae0040f89f1cb23ef603900d9bbb3f12a76a81a5b3e7d1486645b936a189f1,51.70789027554501,0.9984752656741104
32,76,5238012.png,0,786dae259742205b9944a576a74584985d7070a3bfe11847fc7c1c7e795f3ded,55.19706250146494,0.9984904566107152
32,77,5238012.png,1,c40d4e5c766c30727533846a0898cc2a19f20abbe0d0ff6f25b863eaa3403fdf,55.235451427693725,0.9984812249997631
32,78,5238389.png,0,9de049c3fa0e2b8d9a4a2ec0b2a7756cd505017b3f4baa3e22d93bee8df138e5,56.77943534379494,0.9993504119182779
32,79,5238389.png,1,e9d5686d0b7ce53e408931c1d2c992023ce6f33ebdc132f2488a9659aeffc289,56.67210689752384,0.9993243147151483
32,80,5238543.png,0,d09e31c5184aa0fbf4c4af134dad10781419720c7e2723d00c6715a0d961662e,58.489070052646,0.9995065423550252
32,81,5238543.png,1,4bf1b979f4098fdcd6cdb170149b6552dd947f64f37a3d9dd67902a96961c93b,58.30455336004576,0.9994591660952682
32,82,5238560.png,0,0b08588bd07bfd8f73fc9f6a97e9da5317e7f8ba87cf5e9730c1f76a0f3e62f3,58.55664190031636,0.999548989718536
32,83,5238560.png,1,7b05d94f8a927e7d3ec83f338f05acad0725b6ad6723c7e63764c5928b2037c7,58.7493169181258,0.9995906408356402
32,84,5238565.png,0,d73299c30a9e3f93e2e06bdbbf470b8ee1e64044bde0ae7d2a51dfcb2ce06078,59.17570387985565,0.9995303886236967
32,85,5238565.png,1,6cd2bc257755d20c4a02dc34b417c3babe3810147e1705b63a1ec39555140e70,58.84713382031143,0.9994639955989401
32,86,5238645.png,0,141755f430500cc17f28b091815d3339b6c391fa43253757ba0d8ca90ac1abbf,53.60910177182255,0.9983703279503414
32,87,5238645.png,1,f08d2fe70ea49f67131056ac9901d74946f4075c5c04449c590042a7fa4b3794,53.608068589039746,0.998353414720341
32,88,5239367.png,0,e0395f217ff14f5ce7419e2800b7223444c0020aa6a3808be0b4c4bd0f242c54,55.08126300421576,0.9991963827473992
32,89,5239367.png,1,9558bca4ea743ab9eabc22c0b91dc19f123e7253c4ec99c65e155b9948cc2a85,55.05708650524524,0.9992235430186321
32,90,5239482.png,0,affc1c93f48954c399b74b687e6b01cbee50922caadb04d02d389f210926a624,50.496395708989496,0.9976877687865526
32,91,5239482.png,1,028bf4243be6d8ba8a17a97c659df55061cbe61e82d783df656532ea84edb0a6,50.52619368501099,0.9976863114084805
32,92,5240190.png,0,01b08df0584c8872d4746af0f5ade5464aebe8a544d76e673c6812e1285a8505,59.76645451853878,0.9995359402917888
32,93,5240190.png,1,c2b25b8b4cade6b434fe7d7e23777ce3715921a646eae856e4f593e645d612e9,59.86716712231296,0.9995329030357384
32,94,5240191.png,0,21a44f231dacd81fb855c9ad63ede885580dd7165e4992a864f53ea869014c84,57.74515868480699,0.9993111162579424
32,95,5240191.png,1,55852ab328461a27f5186c29fc10e74edf5b3810a40d7563764e0641f67832fc,57.72911945337797,0.9993095408145026
32,96,5240193.png,0,cc0ff8c5c7cb14d366cc35533ff6d1f33986af6a1f08ae66711757e2eaf3cfbd,56.78534598589056,0.9994490888590435
32,97,5240193.png,1,e89204c1059f4ca3109dbe12d4ab2340b082525209de0b40fd5298e597286562,56.85530245210345,0.9994708807364391
32,98,5240194.png,0,74a41bbf27f1b7bab70d6e05c7a170558047eebe24416ffc39fc43f8f4972a9c,55.482910148577716,0.99932986748625
32,99,5240194.png,1,47d6d2c9150e23e94e6d42a6e27deac5983f11f881856cb5dc760b05b502664e,55.45252179346535,0.9993166623137665
32,100,5240249.png,0,e25ded4bd48dfc1764909c7404e6d977a48d9824c10c5c71c5564d4b37898202,52.8416368673151,0.999355497810397
32,101,5240249.png,1,1718655074ffa543f86bc49ec896f3f64d12b752902b087c3489e3650bc22027,52.78895627927944,0.9993560366446692
32,102,5240524.png,0,fdfa0228150c92959ec771390cafad9aeb09a82ff45bebaa40bc9c1524367f65,51.90651570673268,0.9983792208321902
32,103,5240524.png,1,f1d123e9f0af6fe2097dc3234793babea80f0e6365ca4bf363f0fe0defb57b95,51.99317218635827,0.9984512669564153
32,104,5240611.png,0,9b49f067a3d56e657da8910037b82cb6ca3cdabe9bcc96e485624e59dc778e9b,53.55335070207155,0.9985818051158355
32,105,5240611.png,1,1f6d6b9d2a619c3069378a54f239601c599ef7a5aec84a5ada6fc78d916e4c54,53.64846727406498,0.9986833588701459
32,106,5240617.png,0,a74139b781a1aea4ea00e82959d30397093216db22a69a8a2ecbbeeb1173bc2b,51.81040763529776,0.9976999939730636
32,107,5240617.png,1,12c7e9a7ff55c096ac5b9fd73a986ee126ac970233f3d5ff095f181da1348e6f,51.85887982069359,0.9978069289188549
32,108,5240619.png,0,61b0780be73ad8aaef46eeae9ef9b7ef40a209c1657693e890623d844ea9e7c5,53.18716577195324,0.9987352904277151
32,109,5240619.png,1,e85bc4f26b54089f69dcd9ee10bdc51514ef7b0587b618b4ad2dfe79d8c9ac70,53.29015528971375,0.9987598014034932
32,110,5240621.png,0,9472445fdbd09fff810476275d6bad57da24b50e0131586887c02607033903f0,51.77926064743225,0.9978284799308685
32,111,5240621.png,1,7a080ce1f538e23578715a8140aa88698bf53b267c3ff48d495a4c49fbde2825,51.79155922416946,0.997880202758226
32,112,5240623.png,0,ebaec03b948bbc9d14de838d492a47ef44f80b1d395be3a4e8f7038c22d308a0,51.78181998042067,0.9966105360052478
32,113,5240623.png,1,cf4c610aa6b71bef65c6b36213313a81387a69063787fdfd4e76e708d238412a,51.78361241133622,0.9966088368198442
32,114,5240926.png,0,58b7ba7a09f3005f69feb8da79df0fff73fd2ec4ded900cbf4ab27baef76e73b,53.490445204894364,0.9982966041890302
32,115,5240926.png,1,415b6fd297cb5374ec30b22ad338345dab3c42404971217d15df7f4480924589,53.376311719300375,0.9982131269617298
32,116,5240927.png,0,90fdcde89de557ae3b911899c87c64bdd0888cea1eff177a135a328ae2b55457,57.34206818133366,0.9994841593986551
32,117,5240927.png,1,9b066cf70bfe841b51caf76dc1013f50b96e2492b5069fc2b76501838b623587,57.44307470111575,0.9995107934032181
32,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,55.37293004279319,0.9991252376623212
32,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,55.440824039453254,0.9991494724652065
32,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,52.55152612354877,0.9972065124379433
32,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,52.546516342832646,0.9971867900218901
32,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,57.53963728272643,0.9994487265153439
32,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,57.64545199304365,0.9994788702063002
32,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,61.36299797627381,0.9996214585522482
32,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,60.74304575001336,0.9995116070219545
32,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,58.80984674560618,0.9995901179403801
32,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,58.58665343252041,0.9995343666021671
32,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,58.6701926362451,0.9994204079330379
32,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,58.291983987330916,0.9993015628578994
32,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,57.10024599709413,0.9991072625550914
32,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,56.99571196487205,0.9990545854769666
32,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,56.965076843094224,0.9990650563221265
32,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,57.02746414484543,0.9991077744758652
32,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,56.85361484054042,0.9995651243425995
32,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,57.05625820439428,0.9995821753663261
32,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,57.06294679599332,0.9992885141419673
32,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,56.85077619341441,0.9992078801762866
32,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,52.11791143409859,0.9986292576378707
32,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,52.08403501291236,0.9986167391893117
32,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,53.14027258005893,0.9989476420492783
32,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,53.14260087547061,0.9989575596548587
32,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,54.51326978777047,0.9988128546309539
32,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,54.61048076383904,0.998914946511822
32,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,51.996385244144534,0.9969915029398063
32,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,52.04301939935689,0.9970717779012213
32,146,5242439.png,0,c652b1e15200ff72798a7c19cb61d80375ff84080ae6298bcbe069bb92c2948e,55.51956223305989,0.9995520030795216
32,147,5242439.png,1,160d26ea4b92c029eb837e40e98cfa89ecd24e4c3579f36121aabc145d9065da,55.71118449487504,0.9995989975342545
32,148,5242449.png,0,586491ec911c85596d5564efc7e325baa40cec4d93b5f40759813fe3306658cd,52.396754097331915,0.9977367669520305
32,149,5242449.png,1,f1507acaac54fd96ee8c1b14cf40c78375a8df21f6ac99eb787930200f22c484,52.384295605464814,0.9977163154246594
32,150,5242569.png,0,cdb0787b1b55d6c1b09a58f8b2df5f06694ec44a997cf83c7726cd00bdfa182d,52.254652753943056,0.9971639395888832
32,151,5242569.png,1,8b9da8f436d5c3ea4f3a749b774f9324b05081ea234c1b56074335228946c65c,52.319997323842045,0.9972334156499439
32,152,5242707.png,0,11558b3eb41d6f2882d31d81684859edd42126b7cd1607b1340bbf49bcea8cab,58.368243382837505,0.9989855453877731
32,153,5242707.png,1,47c50ffed2f3ba40d02995babe78bedfe2928894781247b39ccd180f81a86cd9,58.952139217721296,0.9992071706151711
32,154,5242770.png,0,7480889ba33434d991ae966c4442b4cc3fc74cae9d710cddb1aed43938e93ab2,60.42148685079694,0.9996920891457198
32,155,5242770.png,1,8def8aca15647a49615282b804ec11ef0247887cc3abff3953c72061d5bf55ed,60.50138757823576,0.9996920940180282
32,156,5242837.png,0,4f34acf9bdd8c96e4a5ec91dab040f4c53c505cf0d824e462bd07702d2554949,51.818713495774595,0.9979928488597922
32,157,5242837.png,1,85a49f50d81d325fee27e0f6b37dd1d49a2c769415e64aeceb884cfd4fb082a8,51.872713194294434,0.9980282393134684
32,158,5242841.png,0,d08a605259eb9169862365e084300e174a034f5541304f26ecb90a4ba744a954,52.545737901905,0.9982973301738665
32,159,5242841.png,1,ed8fda2930dec36463466a1a45b5d45144e257849d28959000423a9883dcd172,52.467525680357944,0.9982563730102124
32,160,5242881.png,0,b434c4517479da82add8a7761bce07b740b936002f00aea145d4a0317c55aae7,56.81069896475017,0.9992632979055233
32,161,5242881.png,1,870ca59d156fed227b9e660a1dc4c65d0955d69e57c1aaec583ea131112131c9,56.86544191617447,0.9992509815149573
32,162,5243335.png,0,2308ff7d21ddf0408bf6496d207ddadba1a6495181d7d04d5fc4c22b09859861,53.48951573163498,0.9988784853449831
32,163,5243335.png,1,f3573201137e2e75fc65fac51ed4c951b49dd83ee8968a7f4c56623321fa4473,53.55810747712533,0.9988681784673968
32,164,5243336.png,0,d403db1e9d97855c7b6599d92565805af2e121ff93dd2183c5242f7bb87b54a8,53.149698495033604,0.9990911764018907
32,165,5243336.png,1,e0d696c1fcc4b5b226b71bb1e4a01165f0a2fc72f27223f473b7ea233735c04a,53.09661700048675,0.9990457020836171
32,166,5243340.png,0,e35470e4b03712a71d5e672470f07793c98a652fe374a8e146ee4593da09cd14,54.64791188482411,0.9990055415888182
32,167,5243340.png,1,1cbf8d9a9929b6fb74f34a04634219af7c33bafbb4859a2e7fd710c446bf398c,54.589881274026304,0.9989187093554667
32,168,5243341.png,0,e3226fe35c55b7bb0288f6ca010b96e513886f6555ac3e20e5e7f1a1441f5f2b,54.7760595213944,0.9989172010580805
