row_id,base_pair_index,image_filename,payload_index,payload_fingerprint,condition,classical_ber,cnn_ber,cnn_mean_probability,cnn_mean_confidence
472,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,clean,0.0,0.0,0.5275192260742188,0.8734896779060364
473,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,resize75,0.1015625,0.1015625,0.523241400718689,0.8292609453201294
474,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,resize50,0.1171875,0.109375,0.5107754468917847,0.8099009990692139
475,118,5241053.png,0,271337a182703bf1dc9fe054b9222e676ecb0493e743bb4811283073a1d2acd5,resize25,0.5078125,0.4765625,0.32752615213394165,0.7456612586975098
476,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,clean,0.0,0.0,0.5067101120948792,0.8659653663635254
477,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,resize75,0.1171875,0.1171875,0.5224839448928833,0.8184187412261963
478,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,resize50,0.125,0.1171875,0.5005038976669312,0.8014481663703918
479,119,5241053.png,1,94c8a90ba0cc8d001cb74b0efd2897900aff00aaa04e3725f0f3a5b391395a1d,resize25,0.4375,0.4375,0.3260124921798706,0.7462952136993408
480,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,clean,0.0,0.0,0.5398790240287781,0.8779112100601196
481,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,resize75,0.078125,0.078125,0.5524548292160034,0.8215668201446533
482,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,resize50,0.0859375,0.0859375,0.5287411212921143,0.8373795747756958
483,120,5241288.png,0,304f50e70410882f2bdba0562043ca7552657df107fc932b0d5fed12cde4d8fd,resize25,0.5,0.5390625,0.39233171939849854,0.6839178800582886
484,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,clean,0.0,0.0,0.5638296604156494,0.8837044835090637
485,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,resize75,0.078125,0.078125,0.5942009687423706,0.8431670069694519
486,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,resize50,0.0703125,0.0703125,0.5789477229118347,0.8490327596664429
487,121,5241288.png,1,d644ded4b1730bbf43df5578b9e45ec2f15f5673c845e32b99e463901d9b6fcb,resize25,0.5078125,0.4375,0.39233171939849854,0.6839178800582886
488,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,clean,0.265625,0.0,0.5689663887023926,0.8448667526245117
489,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,resize75,0.3671875,0.1015625,0.542479932308197,0.7449184060096741
490,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,resize50,0.3828125,0.140625,0.49026769399642944,0.6896815299987793
491,122,5241386.png,0,f6e749612ac2d4f01d172196ea306d1308336a4ef33e4987316e0273fe3fbd63,resize25,0.46875,0.46875,0.299552857875824,0.7591806650161743
492,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,clean,0.28125,0.0,0.525708019733429,0.8421891331672668
493,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,resize75,0.375,0.09375,0.4985831379890442,0.7612655758857727
494,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,resize50,0.3828125,0.1015625,0.46803581714630127,0.69132399559021
495,123,5241386.png,1,dc6736b875c069745ef646def1adee64bd91383567adce76856cfcfe6dfb435d,resize25,0.46875,0.484375,0.29868650436401367,0.7552797794342041
496,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,clean,0.3671875,0.0,0.4476003646850586,0.8268730044364929
497,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,resize75,0.3984375,0.046875,0.41852134466171265,0.7577338814735413
498,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,resize50,0.4140625,0.0546875,0.38088709115982056,0.6472491025924683
499,124,5241388.png,0,ef4def5a820756c0f782ec3e8d9261ccec2d5372df5c01cae6af46eb9885ab6a,resize25,0.453125,0.4609375,0.1667139083147049,0.7969361543655396
500,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,clean,0.40625,0.0,0.5084707736968994,0.8353711366653442
501,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,resize75,0.4453125,0.046875,0.4885958433151245,0.7564310431480408
502,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,resize50,0.4609375,0.046875,0.4570104479789734,0.6442945003509521
503,125,5241388.png,1,3deb930348c1c965d366678d6b542e2f1dc392c13d4c80ca88372f14e97c3ecb,resize25,0.484375,0.484375,0.16698148846626282,0.7978971004486084
504,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,clean,0.28125,0.0,0.4406176805496216,0.8373899459838867
505,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,resize75,0.3359375,0.0703125,0.4473765194416046,0.7695053815841675
506,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,resize50,0.3828125,0.1015625,0.43307366967201233,0.6609314680099487
507,126,5241391.png,0,9616817dbb1efdc713c72c41426c990401e897b2a81f7a13f081db775fb639e2,resize25,0.4375,0.46875,0.2627294957637787,0.7594742774963379
508,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,clean,0.328125,0.0,0.4870551824569702,0.8407981395721436
509,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,resize75,0.390625,0.078125,0.5033160448074341,0.7510199546813965
510,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,resize50,0.421875,0.09375,0.4648624360561371,0.6727943420410156
511,127,5241391.png,1,d2bb4fce93687e3d36c7b47fb4169f4189f3d503e45bf8df2dd48bf00a3b5db2,resize25,0.53125,0.53125,0.2577202022075653,0.7603548765182495
512,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,clean,0.296875,0.0,0.5091970562934875,0.8427098989486694
513,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,resize75,0.3359375,0.03125,0.4897761046886444,0.7865238189697266
514,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,resize50,0.34375,0.0390625,0.45735907554626465,0.683070957660675
515,128,5241396.png,0,51f36b3d7bb522c50cadb9e9008ed8727ac7f97f7a99bd4553b7dc1d88e716d5,resize25,0.4296875,0.421875,0.2207183986902237,0.7809699773788452
516,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,clean,0.4140625,0.0,0.5844414234161377,0.8406264781951904
517,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,resize75,0.453125,0.03125,0.5663207173347473,0.7611255645751953
518,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,resize50,0.4765625,0.046875,0.5296525955200195,0.6419232487678528
519,129,5241396.png,1,f875076b9cc9504b3309efb73bcded35d5d63d07cf522aff0748b6df6ee565d0,resize25,0.578125,0.5859375,0.21480977535247803,0.7792823910713196
520,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,clean,0.0,0.0,0.5124098658561707,0.8785563707351685
521,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,resize75,0.03125,0.0390625,0.528957188129425,0.8506225347518921
522,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,resize50,0.0546875,0.078125,0.5213484764099121,0.8370830416679382
523,130,5241436.png,0,69e139572807904d19697524959191547a273a805246fe4a8ba58d842e48f798,resize25,0.453125,0.4453125,0.24595659971237183,0.7700521945953369
524,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,clean,0.0,0.0,0.5355913043022156,0.8838154077529907
525,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,resize75,0.0390625,0.046875,0.5601900219917297,0.8572179079055786
526,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,resize50,0.0546875,0.0703125,0.5182725191116333,0.843436598777771
527,131,5241436.png,1,e4872330d24393e5e250c2029b2c66ca61284956b5789382c702ae1835c75258,resize25,0.5078125,0.5,0.24595659971237183,0.7700521945953369
528,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,clean,0.0,0.0,0.5187165141105652,0.8920438289642334
529,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,resize75,0.0625,0.0546875,0.5423968434333801,0.8464824557304382
530,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,resize50,0.109375,0.109375,0.5215615034103394,0.8555405139923096
531,132,5241438.png,0,c5aaff5f3b6aefb0f7c9973b259b0518a2e251d10ca83d1088c0877ce303b8a9,resize25,0.53125,0.5234375,0.24487009644508362,0.7661185264587402
532,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,clean,0.0,0.0,0.5126005411148071,0.8875128030776978
533,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,resize75,0.046875,0.046875,0.534254789352417,0.8380747437477112
534,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,resize50,0.1171875,0.109375,0.49028289318084717,0.8470087051391602
535,133,5241438.png,1,ec0510cc08b4ca81b584cd4bd541a0a85e40081339c9385d19b1a980d5fa3ab5,resize25,0.4765625,0.484375,0.24487009644508362,0.7661185264587402
536,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,clean,0.1484375,0.0,0.5292911529541016,0.8424887657165527
537,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,resize75,0.2890625,0.1328125,0.5165442228317261,0.7167776823043823
538,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,resize50,0.3515625,0.1796875,0.45929786562919617,0.6867362856864929
539,134,5241441.png,0,8e759ddea5e488b5504c615978a70da2cee8194cffea0f1db27b263ab0b9fbc6,resize25,0.4765625,0.4921875,0.4017776846885681,0.7535231113433838
540,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,clean,0.15625,0.0,0.443642258644104,0.837415337562561
541,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,resize75,0.296875,0.140625,0.49342080950737,0.696110725402832
542,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,resize50,0.359375,0.203125,0.45564597845077515,0.6729878187179565
543,135,5241441.png,1,5ead2534932452019f0aaef1006ff3df7da9c51ec6240980e5a971b2650c177c,resize25,0.4453125,0.4609375,0.3984735310077667,0.75288325548172
544,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,clean,0.21875,0.0,0.44291478395462036,0.846725344657898
545,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,resize75,0.2890625,0.0703125,0.44141605496406555,0.762607216835022
546,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,resize50,0.3046875,0.09375,0.4194154143333435,0.7145425081253052
547,136,5241460.png,0,ced1abfadb6fb5f41b28d0c830a3af2772bcbe4c788eb6fd6c380ac9cd6905c7,resize25,0.4609375,0.484375,0.345109224319458,0.740376889705658
548,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,clean,0.3359375,0.0,0.5528064370155334,0.8544573783874512
549,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,resize75,0.3828125,0.0546875,0.5249975919723511,0.7583211660385132
550,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,resize50,0.390625,0.0859375,0.4864639341831207,0.6678516864776611
551,137,5241460.png,1,c353f72679b99036036fd3d64f2648d988e234e492bb12b6e451a297d9b3d8ff,resize25,0.5625,0.515625,0.34627199172973633,0.7532236576080322
552,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,clean,0.0,0.0,0.5688505172729492,0.8709214925765991
553,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,resize75,0.2265625,0.234375,0.5502212643623352,0.7391870617866516
554,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,resize50,0.234375,0.2265625,0.5084066987037659,0.7170295715332031
555,138,5241706.png,0,7eb3f3174e78ee890eb8b4081b706f1eef3e2c9e64d3b2b238e0921533c4fe44,resize25,0.5390625,0.484375,0.4903702735900879,0.6388897895812988
556,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,clean,0.0,0.0,0.5106817483901978,0.8701961040496826
557,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,resize75,0.2109375,0.21875,0.5577307939529419,0.7206906080245972
558,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,resize50,0.25,0.265625,0.5731640458106995,0.7252188324928284
559,139,5241706.png,1,4ba906775631fe577648a966ccbc5ad43162f22a5c1140372d2df4c18c9d6e71,resize25,0.484375,0.5234375,0.4892526865005493,0.6407190561294556
560,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,clean,0.0,0.0,0.5062849521636963,0.8765429854393005
561,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,resize75,0.1953125,0.1796875,0.5352576971054077,0.7697114944458008
562,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,resize50,0.2421875,0.2578125,0.5814476013183594,0.7522994875907898
563,140,5241854.png,0,7adf48c4536623185092a60d7df53d0bc3d7009f13dadd9696bb865dd3facdf7,resize25,0.6015625,0.625,0.5197228193283081,0.6896104216575623
564,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,clean,0.0,0.0,0.5279058218002319,0.8793530464172363
565,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,resize75,0.1484375,0.15625,0.5654937028884888,0.764094352722168
566,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,resize50,0.2265625,0.2421875,0.5334941744804382,0.7357991933822632
567,141,5241854.png,1,dbacb23008cca7d9d623daea9d14a62e3e93d866cf9f88a9949661d2efcd6421,resize25,0.4375,0.4921875,0.52020663022995,0.6884018182754517
568,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,clean,0.0,0.0,0.6509095430374146,0.8978732824325562
569,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,resize75,0.0625,0.0546875,0.6276606321334839,0.8406960964202881
570,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,resize50,0.078125,0.0859375,0.6400601863861084,0.8577954173088074
571,142,5242008.png,0,a1dce052f557eba3d914448cfb3aab6cd8d8330f453436c41e948d12be78eb4a,resize25,0.53125,0.4765625,0.35185617208480835,0.7562819719314575
572,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,clean,0.0,0.0,0.5194661617279053,0.8840782046318054
573,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,resize75,0.0546875,0.0625,0.5271239280700684,0.8221699595451355
574,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,resize50,0.078125,0.1015625,0.5186666250228882,0.8421220779418945
575,143,5242008.png,1,e190de8f34fbb9a0ee3c85cf3caa753859102666b7151bdcb6ed0e19112b1f38,resize25,0.5390625,0.53125,0.3508043587207794,0.7574384212493896
576,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,clean,0.015625,0.0,0.5983911752700806,0.8827328085899353
577,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,resize75,0.1015625,0.0703125,0.6095600128173828,0.8371499180793762
578,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,resize50,0.1171875,0.125,0.5857176780700684,0.811921238899231
579,144,5242211.png,0,3f08e6ed07477c26ce5fc2403bce5d86d84f1232fc25bd57935a8ccd80067ab8,resize25,0.5703125,0.6015625,0.42459821701049805,0.7146421074867249
580,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,clean,0.0,0.0,0.48869460821151733,0.8681727647781372
581,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,resize75,0.0859375,0.078125,0.5166101455688477,0.810784101486206
582,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,resize50,0.1171875,0.15625,0.5267393589019775,0.786268949508667
583,145,5242211.png,1,1d7ac4f29fc7225b12aeae1aed8647da492faadc2d57e3d4846d3d9f5fbc124f,resize25,0.4453125,0.4140625,0.4243816137313843,0.7147819995880127
584,146,5242439.png,0,c652b1e15200ff72798a7c19cb61d80375ff84080ae6298bcbe069bb92c2948e,clean,0.0,0.0,0.5731924772262573,0.8751471638679504
585,146,5242439.png,0,c652b1e15200ff72798a7c19cb61d80375ff84080ae6298bcbe069bb92c2948e,resize75,0.203125,0.1875,0.5858923196792603,0.7827048897743225
586,146,5242439.png,0,c652b1e15200ff72798a7c19cb61d80375ff84080ae6298bcbe069bb92c2948e,resize50,0.2265625,0.203125,0.5637003183364868,0.7401903867721558
587,146,5242439.png,0,c652b1e15200ff72798a7c19cb61d80375ff84080ae6298bcbe069bb92c2948e,resize25,0.546875,0.5234375,0.4493235945701599,0.6937496066093445
588,147,5242439.png,1,160d26ea4b92c029eb837e40e98cfa89ecd24e4c3579f36121aabc145d9065da,clean,0.0,0.0,0.5220051407814026,0.861558198928833
589,147,5242439.png,1,160d26ea4b92c029eb837e40e98cfa89ecd24e4c3579f36121aabc145d9065da,resize75,0.171875,0.1796875,0.5208534002304077,0.764234185218811
590,147,5242439.png,1,160d26ea4b92c029eb837e40e98cfa89ecd24e4c3579f36121aabc145d9065da,resize50,0.21875,0.2265625,0.5462383031845093,0.7373076677322388
591,147,5242439.png,1,160d26ea4b92c029eb837e40e98cfa89ecd24e4c3579f36121aabc145d9065da,resize25,0.4765625,0.484375,0.4493235945701599,0.6937496066093445
592,148,5242449.png,0,586491ec911c85596d5564efc7e325baa40cec4d93b5f40759813fe3306658cd,clean,0.03125,0.0,0.5611854791641235,0.8784129619598389
593,148,5242449.png,0,586491ec911c85596d5564efc7e325baa40cec4d93b5f40759813fe3306658cd,resize75,0.1484375,0.1171875,0.5637984275817871,0.8267279267311096
594,148,5242449.png,0,586491ec911c85596d5564efc7e325baa40cec4d93b5f40759813fe3306658cd,resize50,0.125,0.1015625,0.5335231423377991,0.8101776242256165
595,148,5242449.png,0,586491ec911c85596d5564efc7e325baa40cec4d93b5f40759813fe3306658cd,resize25,0.4765625,0.5,0.4790193438529968,0.714758038520813
596,149,5242449.png,1,f1507acaac54fd96ee8c1b14cf40c78375a8df21f6ac99eb787930200f22c484,clean,0.03125,0.0,0.5495481491088867,0.8758088946342468
597,149,5242449.png,1,f1507acaac54fd96ee8c1b14cf40c78375a8df21f6ac99eb787930200f22c484,resize75,0.140625,0.1171875,0.5218603610992432,0.8291323184967041
598,149,5242449.png,1,f1507acaac54fd96ee8c1b14cf40c78375a8df21f6ac99eb787930200f22c484,resize50,0.1171875,0.09375,0.5387530326843262,0.8154251575469971
599,149,5242449.png,1,f1507acaac54fd96ee8c1b14cf40c78375a8df21f6ac99eb787930200f22c484,resize25,0.4375,0.4296875,0.47958701848983765,0.7112585306167603
600,150,5242569.png,0,cdb0787b1b55d6c1b09a58f8b2df5f06694ec44a997cf83c7726cd00bdfa182d,clean,0.0390625,0.0,0.5883769392967224,0.8838738203048706
601,150,5242569.png,0,cdb0787b1b55d6c1b09a58f8b2df5f06694ec44a997cf83c7726cd00bdfa182d,resize75,0.1328125,0.0859375,0.5607250332832336,0.8186904191970825
602,150,5242569.png,0,cdb0787b1b55d6c1b09a58f8b2df5f06694ec44a997cf83c7726cd00bdfa182d,resize50,0.109375,0.078125,0.5846502780914307,0.7922776937484741
603,150,5242569.png,0,cdb0787b1b55d6c1b09a58f8b2df5f06694ec44a997cf83c7726cd00bdfa182d,resize25,0.5703125,0.59375,0.3874622583389282,0.7465529441833496
604,151,5242569.png,1,8b9da8f436d5c3ea4f3a749b774f9324b05081ea234c1b56074335228946c65c,clean,0.03125,0.0,0.5495917797088623,0.8811292052268982
605,151,5242569.png,1,8b9da8f436d5c3ea4f3a749b774f9324b05081ea234c1b56074335228946c65c,resize75,0.125,0.078125,0.5478774309158325,0.8377121686935425
606,151,5242569.png,1,8b9da8f436d5c3ea4f3a749b774f9324b05081ea234c1b56074335228946c65c,resize50,0.125,0.0703125,0.5371863842010498,0.7970342040061951
607,151,5242569.png,1,8b9da8f436d5c3ea4f3a749b774f9324b05081ea234c1b56074335228946c65c,resize25,0.4609375,0.4765625,0.38609856367111206,0.7500239610671997
608,152,5242707.png,0,11558b3eb41d6f2882d31d81684859edd42126b7cd1607b1340bbf49bcea8cab,clean,0.0,0.0,0.5480846166610718,0.8954256772994995
609,152,5242707.png,0,11558b3eb41d6f2882d31d81684859edd42126b7cd1607b1340bbf49bcea8cab,resize75,0.0234375,0.0390625,0.5585233569145203,0.8713711500167847
610,152,5242707.png,0,11558b3eb41d6f2882d31d81684859edd42126b7cd1607b1340bbf49bcea8cab,resize50,0.0390625,0.0390625,0.5535501837730408,0.8551161289215088
611,152,5242707.png,0,11558b3eb41d6f2882d31d81684859edd42126b7cd1607b1340bbf49bcea8cab,resize25,0.46875,0.4765625,0.16169998049736023,0.7999945282936096
612,153,5242707.png,1,47c50ffed2f3ba40d02995babe78bedfe2928894781247b39ccd180f81a86cd9,clean,0.0,0.0,0.4776947796344757,0.8799095153808594
613,153,5242707.png,1,47c50ffed2f3ba40d02995babe78bedfe2928894781247b39ccd180f81a86cd9,resize75,0.0234375,0.0390625,0.46267586946487427,0.8536438941955566
614,153,5242707.png,1,47c50ffed2f3ba40d02995babe78bedfe2928894781247b39ccd180f81a86cd9,resize50,0.0390625,0.0390625,0.46614935994148254,0.8550597429275513
615,153,5242707.png,1,47c50ffed2f3ba40d02995babe78bedfe2928894781247b39ccd180f81a86cd9,resize25,0.421875,0.4296875,0.16169998049736023,0.7999945282936096
616,154,5242770.png,0,7480889ba33434d991ae966c4442b4cc3fc74cae9d710cddb1aed43938e93ab2,clean,0.0,0.0,0.4935266971588135,0.8666704893112183
617,154,5242770.png,0,7480889ba33434d991ae966c4442b4cc3fc74cae9d710cddb1aed43938e93ab2,resize75,0.21875,0.203125,0.556676983833313,0.7536777853965759
618,154,5242770.png,0,7480889ba33434d991ae966c4442b4cc3fc74cae9d710cddb1aed43938e93ab2,resize50,0.203125,0.2421875,0.5265629291534424,0.7484960556030273
619,154,5242770.png,0,7480889ba33434d991ae966c4442b4cc3fc74cae9d710cddb1aed43938e93ab2,resize25,0.4375,0.46875,0.46600788831710815,0.707188069820404
620,155,5242770.png,1,8def8aca15647a49615282b804ec11ef0247887cc3abff3953c72061d5bf55ed,clean,0.0,0.0,0.48556292057037354,0.8749852180480957
621,155,5242770.png,1,8def8aca15647a49615282b804ec11ef0247887cc3abff3953c72061d5bf55ed,resize75,0.203125,0.2109375,0.5093562602996826,0.7564564347267151
622,155,5242770.png,1,8def8aca15647a49615282b804ec11ef0247887cc3abff3953c72061d5bf55ed,resize50,0.1875,0.21875,0.545272946357727,0.7558436393737793
623,155,5242770.png,1,8def8aca15647a49615282b804ec11ef0247887cc3abff3953c72061d5bf55ed,resize25,0.5234375,0.5234375,0.46600788831710815,0.707188069820404
624,156,5242837.png,0,4f34acf9bdd8c96e4a5ec91dab040f4c53c505cf0d824e462bd07702d2554949,clean,0.0,0.0,0.5519498586654663,0.893495500087738
625,156,5242837.png,0,4f34acf9bdd8c96e4a5ec91dab040f4c53c505cf0d824e462bd07702d2554949,resize75,0.140625,0.125,0.561302900314331,0.7783820629119873
626,156,5242837.png,0,4f34acf9bdd8c96e4a5ec91dab040f4c53c505cf0d824e462bd07702d2554949,resize50,0.140625,0.140625,0.5414866805076599,0.8045549988746643
627,156,5242837.png,0,4f34acf9bdd8c96e4a5ec91dab040f4c53c505cf0d824e462bd07702d2554949,resize25,0.546875,0.4765625,0.5157470703125,0.7338458299636841
628,157,5242837.png,1,85a49f50d81d325fee27e0f6b37dd1d49a2c769415e64aeceb884cfd4fb082a8,clean,0.0078125,0.0,0.532160758972168,0.8871725797653198
629,157,5242837.png,1,85a49f50d81d325fee27e0f6b37dd1d49a2c769415e64aeceb884cfd4fb082a8,resize75,0.140625,0.125,0.5239447355270386,0.772280752658844
630,157,5242837.png,1,85a49f50d81d325fee27e0f6b37dd1d49a2c769415e64aeceb884cfd4fb082a8,resize50,0.125,0.125,0.5607792139053345,0.7874490022659302
631,157,5242837.png,1,85a49f50d81d325fee27e0f6b37dd1d49a2c769415e64aeceb884cfd4fb082a8,resize25,0.5078125,0.453125,0.5181445479393005,0.7335397601127625
